-0000000.393029 00000001.723072 00000001.723064 00000000.216216 -0000000.995386
-0000000.763845 00000000.024009 00000000.024173 00000003.939560 -0000000.995386
-0000000.765588 00000000.123400 00000000.123573 00000004.041132 -0000000.995386
-0000000.774092 -0000000.084578 -0000000.084409 00000004.030205 -0000000.995386
-0000000.770286 -0000000.088329 -0000000.088166 00000004.076340 -0000000.995386
-0000000.778407 -0000000.061774 -0000000.061597 00000004.062817 -0000000.995386
-0000001.019205 -0000000.032397 -0000000.030401 00000004.176104 -0000000.995386
-0000000.382825 00000001.671258 00000001.671244 00000000.242165 -0000000.976750
-0000000.709061 00000000.073683 00000000.073785 00000003.769636 -0000000.976750
-0000000.709253 -0000000.003904 -0000000.003807 00000003.852577 -0000000.976750
-0000000.706680 -0000000.141105 -0000000.141019 00000003.856609 -0000000.976750
-0000000.707616 -0000000.059489 -0000000.059397 00000003.825587 -0000000.976750
-0000000.928154 00000000.032931 00000000.033569 00000003.973170 -0000000.976750
-0000000.337651 00000001.101889 00000001.101840 00000000.211779 -0000000.939476
-0000000.519179 00000000.061302 00000000.061276 00000002.101132 -0000000.939476
-0000000.524685 00000000.061885 00000000.061862 00000002.186867 -0000000.939476
-0000000.530510 -0000000.168260 -0000000.168290 00000002.177974 -0000000.939476
-0000000.530127 -0000000.065558 -0000000.065584 00000002.212189 -0000000.939476
-0000000.731234 -0000000.040139 -0000000.040021 00000002.290298 -0000000.939476
-0000000.221323 00000000.785430 00000000.785341 00000000.091846 -0000000.864929
-0000000.179082 -0000000.001211 -0000000.001332 00000001.009398 -0000000.864929
-0000000.209397 00000000.030309 00000000.030195 00000001.087155 -0000000.864929
-0000000.263181 -0000000.176299 -0000000.176409 00000001.136234 -0000000.864929
-0000000.323280 -0000000.035340 -0000000.035433 00000001.197455 -0000000.864929
-0000000.489098 -0000000.098348 -0000000.098393 00000001.155214 -0000000.864929
-0000000.033609 00000000.490917 00000000.490789 -0000000.051856 -0000000.715836
00000000.304214 -0000000.008578 -0000000.008752 00000000.355249 -0000000.715836
00000000.215629 00000000.014061 00000000.013895 00000000.419787 -0000000.715836
00000000.096431 -0000000.238440 -0000000.238602 00000000.450816 -0000000.715836
00000000.139629 -0000000.028733 -0000000.028894 00000000.457460 -0000000.715836
00000000.102490 -0000000.074067 -0000000.074226 00000000.445595 -0000000.715836
-0000000.771328 -0000000.002318 -0000000.002146 00000000.462773 -0000000.715836
00000000.128638 00000000.400862 00000000.400712 -0000000.192392 -0000000.417648
00000000.780111 -0000000.156831 -0000000.157033 -0000000.010242 -0000000.417648
00000000.673244 00000000.131953 00000000.131761 00000000.054231 -0000000.417648
00000000.638762 -0000000.099854 -0000000.100049 00000000.047349 -0000000.417648
00000000.644034 -0000000.073007 -0000000.073201 00000000.048128 -0000000.417648
00000000.651496 -0000000.134248 -0000000.134444 00000000.044515 -0000000.417648
00000000.653707 -0000000.006086 -0000000.006280 00000000.051802 -0000000.417648
00000000.547711 -0000000.115167 -0000000.115358 00000000.039772 -0000000.417648
00000000.235123 00000000.399676 00000000.399517 -0000000.303740 00000000.476915
00000001.117827 -0000000.247958 -0000000.248172 -0000000.240662 00000000.476915
00000001.097057 -0000000.066870 -0000000.067081 -0000000.214978 00000000.476915
00000001.062788 00000000.120387 00000000.120181 -0000000.207901 00000000.476915
00000000.993251 00000000.026751 00000000.026545 -0000000.202509 00000000.476915
00000001.118528 -0000000.135416 -0000000.135628 -0000000.210695 00000000.476915
00000001.056495 -0000000.102280 -0000000.102490 -0000000.207329 00000000.476915
00000001.092125 -0000000.125967 -0000000.126178 -0000000.215373 00000000.476915
00000001.117104 -0000000.138193 -0000000.138405 -0000000.208643 00000000.476915
00000001.098163 00000000.063961 00000000.063753 -0000000.210025 00000000.476915
00000001.120612 -0000000.251574 -0000000.251788 -0000000.218321 00000000.476915
00000001.121143 00000000.036088 00000000.035878 -0000000.221123 00000000.476915
00000001.121164 -0000000.105690 -0000000.105902 -0000000.217753 00000000.476915
00000001.116424 -0000000.054057 -0000000.054268 -0000000.221090 00000000.476915
-0000000.635634 -0000000.307308 -0000000.307288 -0000000.217689 00000000.476915
00000000.378258 00000000.055321 00000000.055143 -0000000.329452 00000001.222383
-0000000.657296 00000000.190026 00000000.190089 -0000000.287502 00000001.222383
00000001.931057 -0000000.172740 -0000000.172969 -0000000.286621 00000001.222383
00000001.937329 -0000000.011431 -0000000.011658 -0000000.282369 00000001.222383
00000001.901019 -0000000.028918 -0000000.029145 -0000000.286363 00000001.222383
00000001.966815 00000000.203200 00000000.202975 -0000000.282252 00000001.222383
00000001.825104 00000000.008599 00000000.008374 -0000000.281558 00000001.222383
00000001.990305 -0000000.036814 -0000000.037043 -0000000.279355 00000001.222383
00000000.767972 -0000000.201722 -0000000.201924 -0000000.289161 00000001.222383
00000001.939029 -0000000.011044 -0000000.011271 -0000000.285016 00000001.222383
00000002.086629 -0000000.093849 -0000000.094080 -0000000.283131 00000001.222383
00000002.090625 -0000000.169216 -0000000.169447 -0000000.284358 00000001.222383
00000002.108164 -0000000.063522 -0000000.063752 -0000000.286863 00000001.222383
00000002.104040 -0000000.077364 -0000000.077595 -0000000.284049 00000001.222383
00000002.094983 -0000000.053119 -0000000.053349 -0000000.288457 00000001.222383
00000002.100043 -0000000.231270 -0000000.231503 -0000000.288603 00000001.222383
00000002.102041 -0000000.038379 -0000000.038609 -0000000.289677 00000001.222383
-0000000.018281 00000000.123302 00000000.123162 -0000000.290084 00000001.222383
00000002.118368 -0000000.219568 -0000000.219800 -0000000.291292 00000001.222383
00000002.122875 -0000000.182947 -0000000.183179 -0000000.291589 00000001.222383
00000002.123279 -0000000.039612 -0000000.039843 -0000000.289123 00000001.222383
