00000004.309661 00000008.814963 00000002.294703 -0000003.891368 -0000024.418690 -0000014.267781 00000003.066481 -0000016.019043 -0000002.485712 00000005.853782 00000008.609384 -0000007.149860 00000002.546437 00000026.759258 00000024.619745
00000033.537937 00000035.246021 -0000019.366039 00000000.781323 -0000010.646679 -0000004.000839 -0000005.706859 00000016.011202 -0000001.686766 -0000014.172098 -0000029.180164 -0000002.798194 00000001.912457 -0000021.869934 00000001.409341
-0000003.304423 00000000.894867 00000002.231776 -0000001.430828 -0000014.142195 -0000011.755056 -0000008.996617 00000003.180585 -0000003.148698 00000002.415734 -0000015.407732 -0000001.886646 -0000000.576206 00000011.831738 00000011.117462
00000003.000113 -0000009.027292 -0000005.027682 00000012.290156 -0000004.920547 -0000007.886580 00000041.468586 -0000025.226334 00000016.286158 00000047.074570 -0000031.274542 -0000023.758162 -0000016.761343 -0000012.151340 -0000000.585264
00000027.550566 -0000002.716078 -0000005.293201 -0000005.465776 -0000000.719703 -0000004.332911 -0000027.674118 -0000006.981371 00000025.714533 -0000014.400064 -0000018.908243 -0000005.274953 00000006.904428 00000005.318166 00000000.690606
