00000005.694983 -0000010.667495 00000013.100549 -0000013.338978 00000002.483169 -0000017.034222 -0000004.783214 00000009.851589 00000001.749522 -0000009.966386
00000002.581883 -0000004.084341 00000004.086319 -0000003.703241 00000001.438953 -0000004.487489 -0000002.334736 00000006.224456 -0000015.464008 -0000003.214257
-0000005.427813 00000006.070322 -0000002.704715 00000006.835694 -0000016.201638 00000009.240293 00000013.950211 00000004.389728 00000000.411835 -0000006.245904
-0000000.717501 -0000003.205333 00000005.616502 00000000.146613 00000002.567810 -0000003.155831 00000000.027713 00000011.278492 00000001.198792 -0000006.048527
00000007.444032 00000001.938908 00000005.001857 -0000004.452114 00000006.004585 -0000002.554786 -0000006.382419 00000003.623393 -0000005.791244 00000000.392195
