00000023.288511 -0000010.943366 -0000001.081918 -0000002.627226 -0000000.532579
-0000016.261247 00000011.519601 00000012.975913 00000017.959732 00000009.467445
-0000004.676006 -0000000.523906 -0000020.438552 -0000015.728007 00000009.871716
-0000002.877419 00000000.091923 00000008.346690 -0000000.141506 -0000019.217597
